h h_freq h_norm_F r r_freq r_norm_F t t_freq t_norm_F rank
12647 12 0.71750677 234 60 1.1323053 1225 166 0.9395667 2
12647 12 0.71750677 958 25 0.43749052 4039 76 0.8687231 2
12648 18 0.5981687 81 785 1.3009815 240 3933 1.1217115 0
12648 18 0.5981687 296 782 1.2895237 240 3933 1.1217115 0
12652 25 0.5785843 4 2262 1.2643551 174 3111 1.0695355 3
12652 25 0.5785843 138 3472 1.2212834 174 3111 1.0695355 3
12653 8 0.64653593 38 5952 1.5031438 4885 106 0.89237046 7
12656 55 0.72918785 179 243 1.1253226 1126 58 0.9720443 45
12656 55 0.72918785 179 243 1.1253226 9407 69 0.9576606 10
12658 31 0.83902895 37 12175 1.5415074 3775 203 1.2525253 5
12658 31 0.83902895 119 3740 1.4810672 3262 209 0.9328977 0
12659 20 0.59597677 23 5186 1.2527578 3266 118 0.82022387 1
12659 20 0.59597677 28 5204 1.2002398 10703 35 0.65803176 2
12659 20 0.59597677 121 788 1.3033786 240 3933 1.1217115 0
12659 20 0.59597677 280 378 1.1492153 138 6409 1.2119753 0
12659 20 0.59597677 439 181 0.47065684 10703 35 0.65803176 1
12660 12 0.7249636 149 526 0.28069153 12660 12 0.7249636 0
12661 25 0.62104404 82 296 0.53615695 4561 15 0.5976634 1
12661 25 0.62104404 105 2055 0.39276186 8913 26 0.60574853 1
12661 25 0.62104404 177 389 1.1525906 138 6409 1.2119753 0
12661 25 0.62104404 280 378 1.1492153 138 6409 1.2119753 0
12663 21 0.55734813 4 2262 1.2643551 10 3576 1.076643 3
12663 21 0.55734813 4 2262 1.2643551 174 3111 1.0695355 2
12663 21 0.55734813 8 2265 1.279756 17 3807 1.0094366 1
12663 21 0.55734813 138 3472 1.2212834 9 3754 1.0777658 3
12664 16 0.70387405 30 11636 2.1335795 651 1223 1.5969965 2
12665 16 0.60894275 240 775 1.2613748 240 3933 1.1217115 2
12665 16 0.60894275 446 297 0.58158755 4463 30 0.5862487 1
12666 50 0.91933656 128 3009 1.0860529 2854 53 0.9219815 0
12666 50 0.91933656 292 77 0.4916564 11941 52 0.906841 1
12666 50 0.91933656 485 77 1.0301287 6365 51 0.83414185 0
12666 50 0.91933656 566 251 1.5293231 6925 9 0.6440132 7
12666 50 0.91933656 588 98 1.0204505 7227 40 0.80629486 0
12667 29 0.5462986 171 2320 1.2290785 9 3754 1.0777658 2
12668 46 0.93044394 7 9466 1.1578392 5961 39 0.88150746 18
12668 46 0.93044394 53 6196 1.0805618 11794 80 0.9306458 15
12668 46 0.93044394 169 1568 1.2588528 697 715 0.9503465 0
12668 46 0.93044394 313 601 1.345225 6875 109 0.66904664 0
12669 19 0.632651 36 1004 1.7575482 14290 4 0.620063 125
12670 34 0.82195777 119 3740 1.4810672 1160 80 0.8290067 0
12671 22 0.8787554 9 9494 1.1570046 13229 45 0.9775994 1224
12672 7 0.6239318 432 69 0.7554009 1415 107 0.74606246 1
12673 17 0.5919177 437 126 0.58622324 3814 231 0.66025406 0
12673 17 0.5919177 477 121 0.5731616 1767 234 0.64047843 1
12673 17 0.5919177 503 127 0.59669805 3814 231 0.66025406 0
12677 9 0.6093648 464 104 1.212413 1416 114 0.7988191 9
12678 16 0.7218362 187 85 1.2789005 58 9739 1.2333069 1
12679 19 0.728303 35 7331 1.8659059 6495 68 0.906986 8
12679 19 0.728303 35 7331 1.8659059 8369 57 0.92024136 3
12679 19 0.728303 413 31 0.7649101 6071 45 0.8324406 36
12681 31 0.5472045 4 2262 1.2643551 9 3754 1.0777658 2
12681 31 0.5472045 8 2265 1.279756 17 3807 1.0094366 2
12681 31 0.5472045 99 547 0.73368704 3196 89 0.73680174 1
12681 31 0.5472045 138 3472 1.2212834 174 3111 1.0695355 0
12681 31 0.5472045 171 2320 1.2290785 9 3754 1.0777658 2
12681 31 0.5472045 255 537 0.70931107 10233 80 0.71037334 0
12681 31 0.5472045 344 643 0.70265913 3196 89 0.73680174 1
12682 29 0.55112755 397 352 0.76486856 5020 60 0.58745295 7
12682 29 0.55112755 397 352 0.76486856 11649 58 0.57897377 21
12683 16 0.76375824 73 3721 2.0168588 214 3018 1.4734644 0
12685 62 0.8757921 21 2570 1.9369893 251 2924 0.9742783 0
12686 10 0.68695146 322 409 1.4983116 301 232 0.9416577 0
12688 8 0.6429218 92 692 0.6725122 4364 121 0.77440274 1
12689 29 0.575881 8 2265 1.279756 9 3754 1.0777658 2
12689 29 0.575881 8 2265 1.279756 10 3576 1.076643 3
12690 32 0.6700343 28 5204 1.2002398 5892 132 0.92754227 5759
12690 32 0.6700343 296 782 1.2895237 240 3933 1.1217115 0
12692 22 0.5807153 105 2055 0.39276186 3614 28 0.62398845 8
12692 22 0.5807153 126 94 0.95072925 9293 28 0.9569292 3
12692 22 0.5807153 280 378 1.1492153 138 6409 1.2119753 0
12692 22 0.5807153 326 1151 1.4170461 2241 945 1.2877724 0
12693 17 0.6341858 305 533 0.27234867 12693 17 0.6341858 0
12694 26 0.6348305 687 65 0.7245234 2961 23 0.72215456 9
12695 81 0.9540307 114 2485 1.1244463 11102 35 0.8524965 6167
12695 81 0.9540307 411 760 1.2209017 1674 312 0.9935367 0
12696 21 0.79204804 30 11636 2.1335795 1462 1151 1.8802359 1
12696 21 0.79204804 30 11636 2.1335795 2823 467 1.5700727 2
12696 21 0.79204804 61 6278 1.1391914 3094 127 0.8764775 0
12699 23 0.559337 8 2265 1.279756 17 3807 1.0094366 3
12699 23 0.559337 138 3472 1.2212834 17 3807 1.0094366 3
12699 23 0.559337 147 423 0.8490477 569 856 0.76724696 0
12700 36 0.9620275 515 172 1.200499 443 918 0.9600979 9
12700 36 0.9620275 515 172 1.200499 3381 524 0.92308474 991
12701 11 0.75566334 30 11636 2.1335795 71 559 1.470288 1
12701 11 0.75566334 30 11636 2.1335795 230 4525 1.9534371 2
12701 11 0.75566334 30 11636 2.1335795 338 1746 1.8592455 0
12701 11 0.75566334 84 4198 1.7149895 58 9739 1.2333069 4
12703 29 0.67194146 23 5186 1.2527578 1068 665 1.00422 2
12705 20 0.55813587 138 3472 1.2212834 174 3111 1.0695355 1
12705 20 0.55813587 171 2320 1.2290785 9 3754 1.0777658 2
12707 5 0.55527735 171 2320 1.2290785 9 3754 1.0777658 0
12708 48 0.85843045 30 11636 2.1335795 667 1748 1.6671951 6
12708 48 0.85843045 128 3009 1.0860529 1080 78 0.8915595 0
12710 17 0.6864612 30 11636 2.1335795 230 4525 1.9534371 2
12711 14 0.69354016 110 579 0.79331493 2146 339 0.9172926 1
12713 9 0.5612852 23 5186 1.2527578 11346 29 0.7336289 1
12713 9 0.5612852 57 476 1.1513218 176 999 1.027247 0
12717 22 0.6487464 934 13 0.43389308 4723 48 0.6560779 8
12720 75 0.9477795 84 4198 1.7149895 3123 656 0.96672934 127
12720 75 0.9477795 165 2257 1.3923465 8530 120 1.0262902 8
12721 29 0.7382868 38 5952 1.5031438 4788 91 0.9839247 5
12721 29 0.7382868 38 5952 1.5031438 5802 85 0.92900515 17
12721 29 0.7382868 92 692 0.6725122 3268 345 1.0404646 3
12721 29 0.7382868 92 692 0.6725122 4273 287 0.8962054 2
12723 25 0.68914044 44 2649 1.7767434 103 362 1.0324546 1
12724 40 0.7578064 276 411 0.9125267 2445 62 0.8512711 1
12725 49 0.7919242 38 5952 1.5031438 11036 52 0.9378682 28
12725 49 0.7919242 38 5952 1.5031438 11391 55 0.9821219 13
12725 49 0.7919242 38 5952 1.5031438 11879 43 0.88521874 58
12726 24 0.6402458 137 721 1.1655209 7131 39 0.77755326 16
12727 4 0.555484 422 269 1.5130817 58 9739 1.2333069 1
12729 9 0.5845086 43 5945 2.6499498 101 7235 1.6636782 0
12730 4 0.54793215 57 476 1.1513218 504 551 0.9575149 0
12731 16 0.81170464 30 11636 2.1335795 667 1748 1.6671951 3
12731 16 0.81170464 73 3721 2.0168588 638 842 1.5753201 1
12732 38 0.7371986 178 278 1.0480231 13750 22 0.80233824 79
12733 36 0.63626665 16 2835 1.790336 1942 244 1.0196991 4
12735 19 0.67100257 23 5186 1.2527578 8219 24 0.6171805 0
12735 19 0.67100257 43 5945 2.6499498 101 7235 1.6636782 0
12736 26 0.7797934 42 2468 1.1266165 1416 114 0.7988191 0
12736 26 0.7797934 71 2591 1.1702008 9014 25 0.6622468 29
12736 26 0.7797934 119 3740 1.4810672 176 999 1.027247 104
12736 26 0.7797934 153 1086 1.5255619 2882 420 1.1703205 204
12737 30 0.7110405 32 11547 2.1830208 1789 52 0.9297632 10
12737 30 0.7110405 32 11547 2.1830208 2829 24 0.8544484 18
12737 30 0.7110405 32 11547 2.1830208 5302 72 0.8761898 22
12737 30 0.7110405 32 11547 2.1830208 8125 63 0.87644976 37
12739 34 0.76419336 114 2485 1.1244463 4160 111 0.94710517 1
12739 34 0.76419336 121 788 1.3033786 240 3933 1.1217115 0
12739 34 0.76419336 233 789 1.291773 240 3933 1.1217115 0
12739 34 0.76419336 326 1151 1.4170461 2241 945 1.2877724 4
12741 20 0.6722731 23 5186 1.2527578 58 9739 1.2333069 1
12741 20 0.6722731 23 5186 1.2527578 1774 75 0.88498926 5
12741 20 0.6722731 23 5186 1.2527578 3828 161 0.88430476 2
12741 20 0.6722731 109 856 1.2991084 352 139 0.87298685 5
12741 20 0.6722731 259 215 1.0966675 138 6409 1.2119753 4
12741 20 0.6722731 483 181 1.0324881 138 6409 1.2119753 2
12741 20 0.6722731 499 198 1.0888095 138 6409 1.2119753 1
12742 44 0.66797686 644 171 0.6512249 5269 20 0.57960045 2
12743 13 0.68413764 129 2073 1.5024043 2829 24 0.8544484 10
12745 17 0.64428884 70 421 1.1347625 6456 37 0.6255862 0
12746 18 0.56117254 4 2262 1.2643551 9 3754 1.0777658 2
12746 18 0.56117254 4 2262 1.2643551 10 3576 1.076643 3
12746 18 0.56117254 8 2265 1.279756 17 3807 1.0094366 2
12746 18 0.56117254 138 3472 1.2212834 9 3754 1.0777658 3
12747 9 0.63641673 278 386 0.80814284 3116 777 1.0264574 1
12747 9 0.63641673 411 760 1.2209017 1221 218 0.8331918 0
12748 23 0.7713038 119 3740 1.4810672 5778 118 0.8985255 0
12749 19 0.73175937 37 12175 1.5415074 926 136 1.1160138 1
12749 19 0.73175937 804 20 0.9167593 247 809 1.0898685 546
12751 5 0.5646872 32 11547 2.1830208 5015 29 0.7346867 4
12752 31 0.8582294 73 3721 2.0168588 638 842 1.5753201 1
12753 27 0.7614725 84 4198 1.7149895 58 9739 1.2333069 5
12754 20 0.60602224 114 2485 1.1244463 5549 19 0.854063 0
12755 61 0.9080256 9 9494 1.1570046 3777 68 0.9057868 6
12755 61 0.9080256 9 9494 1.1570046 4792 72 0.9644219 9
12755 61 0.9080256 37 12175 1.5415074 775 925 1.3399267 2
12755 61 0.9080256 37 12175 1.5415074 3186 303 1.2534966 0
12755 61 0.9080256 71 2591 1.1702008 8142 25 0.7687687 2
12755 61 0.9080256 128 3009 1.0860529 8432 95 0.96294945 4
12755 61 0.9080256 153 1086 1.5255619 3751 60 0.7092756 41
12755 61 0.9080256 164 5694 1.48724 4785 63 0.93804574 139
12755 61 0.9080256 566 251 1.5293231 4398 150 0.9592862 7
12756 18 0.6637339 70 421 1.1347625 7566 98 0.75041 1
12756 18 0.6637339 70 421 1.1347625 12992 21 0.5845443 42
12758 41 0.6511088 294 721 1.274166 658 245 0.93005735 1
12758 41 0.6511088 874 16 0.42289433 10242 30 0.6400405 2
12758 41 0.6511088 1183 7 0.39219835 9421 21 0.70113564 104
12758 41 0.6511088 1183 7 0.39219835 10242 30 0.6400405 14
12761 9 0.66566914 88 756 1.2628504 4179 52 0.7807923 6
12761 9 0.66566914 88 756 1.2628504 10584 26 0.8551503 4
12763 36 0.85545194 155 1061 1.1159455 5555 65 0.95220584 25
12763 36 0.85545194 155 1061 1.1159455 7810 69 0.8903691 8
12763 36 0.85545194 155 1061 1.1159455 9057 84 0.97599214 6
12767 10 0.65109926 43 5945 2.6499498 101 7235 1.6636782 0
12768 35 0.9102209 164 5694 1.48724 1547 432 1.502993 0
12768 35 0.9102209 167 1276 1.1095731 9661 77 1.072838 4
12769 27 0.7228507 11 9465 1.7893641 942 76 0.8729254 9
12770 5 0.56242055 23 5186 1.2527578 3041 111 0.8396664 1
12770 5 0.56242055 267 610 1.1571572 3041 111 0.8396664 1
12771 16 0.62686706 23 5186 1.2527578 706 1049 1.093441 3
12772 15 0.65310335 23 5186 1.2527578 1300 63 0.7446588 4
12772 15 0.65310335 326 1151 1.4170461 8699 8 0.6204023 0
12773 23 0.61552763 141 376 1.1322311 138 6409 1.2119753 0
12773 23 0.61552763 280 378 1.1492153 138 6409 1.2119753 0
12774 16 0.62301564 109 856 1.2991084 352 139 0.87298685 1
12776 16 0.59710443 240 775 1.2613748 240 3933 1.1217115 0
12778 24 0.6416217 236 349 1.58804 3245 294 0.90389556 29
12778 24 0.6416217 278 386 0.80814284 3116 777 1.0264574 0
12781 34 0.5816124 924 7 0.5166612 2966 205 0.67116845 8
12785 12 0.6411662 28 5204 1.2002398 12629 16 0.5777924 1
12786 20 0.6102571 326 1151 1.4170461 2845 143 0.9027989 0
12787 16 0.57936233 280 378 1.1492153 138 6409 1.2119753 0
12788 48 0.825212 23 5186 1.2527578 1725 115 0.96966976 10
12788 48 0.825212 256 154 1.1158924 1136 124 0.9500953 0
12788 48 0.825212 256 154 1.1158924 1913 261 1.0037931 206
12789 27 0.7495155 81 785 1.3009815 240 3933 1.1217115 0
12789 27 0.7495155 121 788 1.3033786 240 3933 1.1217115 0
12789 27 0.7495155 326 1151 1.4170461 2241 945 1.2877724 0
12791 17 0.589791 121 788 1.3033786 240 3933 1.1217115 0
12793 28 0.96908087 9 9494 1.1570046 4411 122 1.031158 7
12793 28 0.96908087 13 15998 0.114069685 3479 47 0.9722505 1
12795 20 0.7327766 605 114 1.0605719 10808 26 0.7154321 5
12797 49 0.9787169 9 9494 1.1570046 130 58 0.8114375 14
12797 49 0.9787169 9 9494 1.1570046 973 110 0.9762696 21
12797 49 0.9787169 9 9494 1.1570046 1457 74 0.9658571 214
12797 49 0.9787169 9 9494 1.1570046 10741 68 0.92534804 1
12797 49 0.9787169 37 12175 1.5415074 3060 417 1.176744 5
12799 35 0.91666913 24 2030 1.5031841 1621 80 1.0691656 0
12799 35 0.91666913 192 748 1.2447423 4264 40 0.7101869 1
12800 37 0.752437 103 738 1.2827405 375 1338 1.0026985 0
12801 7 0.58635604 432 69 0.7554009 3784 25 0.6899787 0
12803 19 0.58612084 105 2055 0.39276186 9507 22 0.6401231 4
12803 19 0.58612084 240 775 1.2613748 240 3933 1.1217115 0
12803 19 0.58612084 310 370 1.1763793 138 6409 1.2119753 1
12804 5 0.58249015 23 5186 1.2527578 3123 656 0.96672934 1
12805 16 0.7338526 292 77 0.4916564 13801 14 0.68998134 1
12807 13 0.55742085 57 476 1.1513218 1732 791 0.93860066 0
12807 13 0.55742085 267 610 1.1571572 1732 791 0.93860066 0
12807 13 0.55742085 446 297 0.58158755 2010 14 0.5612794 0
12808 21 0.7797586 375 120 1.0580928 7727 46 0.84390396 9
12809 56 0.7419713 80 2732 1.314109 4404 77 0.85643375 1
12811 22 0.8301073 37 12175 1.5415074 972 980 1.344464 0
12812 32 0.74433553 225 1260 1.0621465 3945 54 0.6893362 6
12814 9 0.5743813 242 311 0.5900484 8563 8 0.6080959 1
12814 9 0.5743813 295 137 0.4832336 8563 8 0.6080959 1
12816 23 0.63439536 106 603 1.3434736 8224 65 0.85277563 18
12816 23 0.63439536 178 278 1.0480231 2580 42 0.66823024 6
12816 23 0.63439536 265 424 1.1182938 314 647 0.9949812 11
12816 23 0.63439536 265 424 1.1182938 10482 36 0.7500202 0
12816 23 0.63439536 265 424 1.1182938 11417 62 0.68428 2
12817 23 0.79901826 501 195 1.389042 5165 53 0.92678875 2
12819 45 0.89615196 157 1285 1.0962837 1337 79 0.9490194 2
12820 15 0.59078354 282 328 1.1404376 187 81 0.642696 4
12820 15 0.59078354 282 328 1.1404376 7036 11 0.6045905 15
12821 13 0.57288295 81 785 1.3009815 240 3933 1.1217115 0
12821 13 0.57288295 310 370 1.1763793 138 6409 1.2119753 0
12822 22 0.586512 23 5186 1.2527578 6459 122 0.8417187 7
12822 22 0.586512 105 2055 0.39276186 10462 26 0.5917404 3
12823 29 0.7897712 38 5952 1.5031438 12670 34 0.82195777 13
12827 27 0.68612427 530 146 1.1503093 6027 51 0.6556496 2
12828 60 0.59323525 8 2265 1.279756 10 3576 1.076643 3
12828 60 0.59323525 344 643 0.70265913 2461 89 0.74170554 3
12829 33 0.86569124 30 11636 2.1335795 338 1746 1.8592455 6
12829 33 0.86569124 142 1404 0.10834528 6191 100 0.9109267 1
12829 33 0.86569124 153 1086 1.5255619 7611 229 1.1554302 0
12833 26 0.55462414 4 2262 1.2643551 9 3754 1.0777658 0
12833 26 0.55462414 8 2265 1.279756 10 3576 1.076643 3
12833 26 0.55462414 138 3472 1.2212834 174 3111 1.0695355 2
12833 26 0.55462414 171 2320 1.2290785 17 3807 1.0094366 3
12833 26 0.55462414 344 643 0.70265913 3140 99 0.6886141 0
12834 23 0.59547234 240 775 1.2613748 240 3933 1.1217115 0
12837 8 0.5709955 23 5186 1.2527578 14444 6 0.5917116 0
12840 20 0.7571252 192 748 1.2447423 380 70 0.7285382 0
12841 46 0.7881886 23 5186 1.2527578 58 9739 1.2333069 1
12841 46 0.7881886 23 5186 1.2527578 2767 190 0.92278063 2
12841 46 0.7881886 25 2245 1.5732281 53 709 0.9962635 8
12841 46 0.7881886 40 2640 1.1776719 987 50 0.84830207 8
12841 46 0.7881886 202 2622 1.5323409 223 320 0.79733074 16
12841 46 0.7881886 294 721 1.274166 2767 190 0.92278063 0
12842 5 0.6009612 178 278 1.0480231 1130 74 0.6969589 95
12842 5 0.6009612 178 278 1.0480231 4509 46 0.7562445 2065
12844 33 0.85422975 13 15998 0.114069685 5258 102 0.9668173 4
12846 15 0.6894604 38 5952 1.5031438 8233 65 0.95706785 3
12846 15 0.6894604 38 5952 1.5031438 11488 46 0.9044016 38
12846 15 0.6894604 92 692 0.6725122 5714 27 0.7469236 3
12847 13 0.6400828 92 692 0.6725122 4273 287 0.8962054 2
12850 16 0.67337835 32 11547 2.1830208 12926 17 0.76796985 21
12851 21 0.7162705 23 5186 1.2527578 3788 328 0.9645837 1
12852 19 0.7132133 55 373 1.1611154 138 6409 1.2119753 0
12852 19 0.7132133 280 378 1.1492153 138 6409 1.2119753 0
12854 23 0.82083774 42 2468 1.1266165 3262 209 0.9328977 0
12854 23 0.82083774 495 124 1.0364615 5064 186 0.92151403 0
12855 34 0.83016646 2 2671 1.7832892 2692 23 0.6905981 8
12855 34 0.83016646 154 852 1.353211 657 1581 1.1530162 18
12855 34 0.83016646 340 307 1.0184095 2692 23 0.6905981 10
12856 16 0.7604963 155 1061 1.1159455 12503 56 0.9647876 8
12857 26 0.62041473 307 535 1.3057879 2395 73 0.54402924 2
12857 26 0.62041473 307 535 1.3057879 8477 73 0.5762131 7
12857 26 0.62041473 326 1151 1.4170461 4227 60 0.75344545 0
12858 18 0.613211 984 17 0.310206 10423 33 0.69326615 4
12859 41 0.8024111 326 1151 1.4170461 2241 945 1.2877724 0
12860 17 0.57737875 57 476 1.1513218 58 9739 1.2333069 0
12860 17 0.57737875 296 782 1.2895237 240 3933 1.1217115 2
12860 17 0.57737875 310 370 1.1763793 138 6409 1.2119753 0
12861 16 0.5805923 280 378 1.1492153 138 6409 1.2119753 0
12861 16 0.5805923 326 1151 1.4170461 2241 945 1.2877724 0
12863 50 0.87563777 7 9466 1.1578392 1905 233 0.9687124 0
12863 50 0.87563777 20 12893 2.6776102 140 527 0.99556005 21
12863 50 0.87563777 44 2649 1.7767434 79 609 1.2485168 0
12863 50 0.87563777 44 2649 1.7767434 7605 95 1.0243354 1
12863 50 0.87563777 46 6094 2.1834626 779 1616 1.2022377 12
12863 50 0.87563777 46 6094 2.1834626 977 214 1.0271819 4
12863 50 0.87563777 56 1210 1.8690466 138 6409 1.2119753 0
12863 50 0.87563777 157 1285 1.0962837 7934 64 0.97042817 2
12863 50 0.87563777 212 787 1.0289372 1905 233 0.9687124 1
12864 16 0.72189087 294 721 1.274166 49 642 0.99630487 18
12867 29 0.77795863 30 11636 2.1335795 230 4525 1.9534371 0
12867 29 0.77795863 42 2468 1.1266165 13988 7 0.6593003 0
12867 29 0.77795863 322 409 1.4983116 1818 1155 1.0139713 0
12869 19 0.77304476 683 45 0.8593448 6187 136 0.7853082 1
12871 14 0.6231181 233 789 1.291773 240 3933 1.1217115 0
12872 17 0.7407074 62 697 1.4763088 2028 1039 1.1372966 2
12872 17 0.7407074 119 3740 1.4810672 4154 383 1.1743704 5
12872 17 0.7407074 396 131 0.27476498 1729 15 0.782734 19
12874 35 0.96036613 43 5945 2.6499498 403 4670 2.2411892 1
12874 35 0.96036613 73 3721 2.0168588 214 3018 1.4734644 0
12874 35 0.96036613 119 3740 1.4810672 3487 26 0.788172 4
12874 35 0.96036613 566 251 1.5293231 7295 21 0.64591956 39
12875 15 0.7764691 30 11636 2.1335795 230 4525 1.9534371 48
12876 19 0.6815213 30 11636 2.1335795 230 4525 1.9534371 1
12876 19 0.6815213 30 11636 2.1335795 651 1223 1.5969965 0
12878 30 0.7690447 37 12175 1.5415074 4828 107 0.70340776 6
12878 30 0.7690447 43 5945 2.6499498 403 4670 2.2411892 1
12878 30 0.7690447 84 4198 1.7149895 635 2696 1.1500467 0
12878 30 0.7690447 164 5694 1.48724 13907 19 0.59667313 7
12879 39 0.6550141 26 12166 1.5635737 12878 30 0.7690447 24
12879 39 0.6550141 122 207 1.4830879 1398 505 1.2038367 8
12879 39 0.6550141 122 207 1.4830879 6593 95 1.1582649 0
12879 39 0.6550141 465 144 0.98607284 12879 39 0.6550141 0
12881 25 0.54503113 4 2262 1.2643551 9 3754 1.0777658 2
12881 25 0.54503113 171 2320 1.2290785 174 3111 1.0695355 2
12881 25 0.54503113 176 348 1.0509782 546 577 0.9640059 5
12882 13 0.52583134 4 2262 1.2643551 10 3576 1.076643 2
12882 13 0.52583134 171 2320 1.2290785 10 3576 1.076643 2
12886 22 0.82014436 22 5858 1.4971094 3450 192 1.2427956 0
12886 22 0.82014436 155 1061 1.1159455 4956 44 1.0061463 357
12888 64 0.93363184 10 9439 1.8021008 2050 109 1.1607288 4
12888 64 0.93363184 10 9439 1.8021008 3578 79 1.1247426 0
12888 64 0.93363184 44 2649 1.7767434 787 508 1.2944207 2
12890 14 0.5934673 55 373 1.1611154 138 6409 1.2119753 2
12890 14 0.5934673 57 476 1.1513218 58 9739 1.2333069 0
12890 14 0.5934673 240 775 1.2613748 240 3933 1.1217115 0
12891 21 0.5875243 8 2265 1.279756 17 3807 1.0094366 2
12893 18 0.7147672 703 73 0.6886216 6544 49 0.6608431 0
12894 34 0.8447755 30 11636 2.1335795 338 1746 1.8592455 2
12894 34 0.8447755 37 12175 1.5415074 386 323 1.4124115 19
12894 34 0.8447755 119 3740 1.4810672 6998 34 0.94554096 1
12894 34 0.8447755 164 5694 1.48724 4694 97 1.0117484 4
12896 12 0.78485984 73 3721 2.0168588 214 3018 1.4734644 0
12897 27 0.68449694 296 782 1.2895237 240 3933 1.1217115 0
12899 9 0.69702125 79 5680 1.5151062 8524 28 0.8240756 4
12900 12 0.6617344 97 2154 1.5502157 28 156 0.6432334 9
12900 12 0.6617344 132 760 1.3409277 3239 215 0.67640126 10
12903 20 0.6706705 78 332 1.1240011 233 119 0.6989131 1
12903 20 0.6706705 154 852 1.353211 11406 30 0.7256519 77
12903 20 0.6706705 464 104 1.212413 12549 13 0.66561 7
12903 20 0.6706705 609 101 1.0491955 12903 20 0.6706705 0
12903 20 0.6706705 928 3 0.38334578 6011 17 0.58437175 1
12904 37 0.91590655 24 2030 1.5031841 1474 670 1.298265 1
12904 37 0.91590655 62 697 1.4763088 913 117 1.0018159 1
12904 37 0.91590655 73 3721 2.0168588 214 3018 1.4734644 1
12907 23 0.85486597 42 2468 1.1266165 14416 24 0.6484144 1
12907 23 0.85486597 73 3721 2.0168588 638 842 1.5753201 0
12907 23 0.85486597 84 4198 1.7149895 58 9739 1.2333069 0
12907 23 0.85486597 192 748 1.2447423 2706 283 0.957592 0
12908 32 0.5817873 8 2265 1.279756 10 3576 1.076643 3
12910 10 0.60594547 240 775 1.2613748 240 3933 1.1217115 0
12911 29 0.71455485 1 1278 1.0376266 3498 49 0.8689078 1
12911 29 0.71455485 1 1278 1.0376266 12419 26 0.8402714 289
12911 29 0.71455485 10 9439 1.8021008 4734 91 1.2024615 0
12913 23 0.587159 4 2262 1.2643551 10 3576 1.076643 3
12913 23 0.587159 138 3472 1.2212834 17 3807 1.0094366 3
12913 23 0.587159 171 2320 1.2290785 17 3807 1.0094366 3
12914 44 0.86981004 30 11636 2.1335795 230 4525 1.9534371 9
12916 21 0.8190107 84 4198 1.7149895 58 9739 1.2333069 1
12920 17 0.6385892 576 34 0.46367994 3895 128 0.7295364 80
12921 29 0.74178004 23 5186 1.2527578 58 9739 1.2333069 9
12921 29 0.74178004 211 456 1.1850702 138 6409 1.2119753 0
12922 32 0.8458064 168 2909 2.2759562 36 5545 1.5780802 0
12922 32 0.8458064 298 420 0.9034442 6662 40 0.6939247 1
12923 26 0.6134388 282 328 1.1404376 13760 36 0.69451344 17
12926 17 0.76796985 73 3721 2.0168588 214 3018 1.4734644 0
12926 17 0.76796985 200 783 1.9222425 3663 436 0.96212196 1
12926 17 0.76796985 745 32 0.84861517 6857 82 0.84860003 2
12926 17 0.76796985 808 14 0.5548456 14571 1 0.56443644 37
12927 55 0.9520192 7 9466 1.1578392 2732 55 0.9386646 12
12927 55 0.9520192 7 9466 1.1578392 10567 112 0.9886225 53
12927 55 0.9520192 46 6094 2.1834626 567 1405 1.3995174 5
12927 55 0.9520192 52 7268 1.8500432 1271 878 1.3774861 4
12927 55 0.9520192 52 7268 1.8500432 1427 901 1.7346293 1
12928 65 0.96758217 22 5858 1.4971094 644 339 0.9711948 5
12928 65 0.96758217 930 1 0.38976237 13230 12 0.60765606 4
12929 12 0.60972524 125 335 1.211774 329 76 0.8650035 2
12929 12 0.60972524 125 335 1.211774 3116 777 1.0264574 0
12930 21 0.55690396 4 2262 1.2643551 10 3576 1.076643 2
12930 21 0.55690396 4 2262 1.2643551 17 3807 1.0094366 1
12931 14 0.6568002 38 5952 1.5031438 731 55 0.8433841 7
12932 31 0.60908496 81 785 1.3009815 240 3933 1.1217115 0
12932 31 0.60908496 105 2055 0.39276186 4384 29 0.5996216 4
12932 31 0.60908496 296 782 1.2895237 240 3933 1.1217115 0
12932 31 0.60908496 439 181 0.47065684 1711 29 0.7593919 3
12934 21 0.6719051 38 5952 1.5031438 4912 77 0.9247048 3
12934 21 0.6719051 92 692 0.6725122 4273 287 0.8962054 6
12936 20 0.6891325 236 349 1.58804 5517 46 0.8888442 16
12937 21 0.6841961 103 738 1.2827405 3405 36 0.66648567 0
12937 21 0.6841961 109 856 1.2991084 10490 44 0.6867626 8
12938 5 0.5787934 23 5186 1.2527578 2082 410 1.0227814 1
12940 49 0.60913646 85 183 0.64254624 2238 197 0.63177085 3
12940 49 0.60913646 123 688 1.251053 10890 76 0.8373819 11
12940 49 0.60913646 150 160 0.6084035 8893 58 0.6443122 1
12940 49 0.60913646 540 177 0.6200503 2238 197 0.63177085 0
12940 49 0.60913646 540 177 0.6200503 3669 190 0.6482982 3
12941 44 0.7775846 20 12893 2.6776102 58 9739 1.2333069 0
12941 44 0.7775846 21 2570 1.9369893 251 2924 0.9742783 21
12941 44 0.7775846 196 717 0.15252113 3135 105 0.9510482 22
12941 44 0.7775846 328 394 1.0607396 5278 57 0.8220343 0
